iter,obs_within_iter,x1,x2,z,y1,y2,pred_mu_y1,pred_mu_y2,pred_sd_y1,pred_sd_y2,pred_err_y1,pred_err_y2,pred_rmse_iter,hv_after,igd_plus_after,fit_wall_sec,fit_cpu_sec,predict_wall_sec,predict_cpu_sec,acq_wall_sec,acq_cpu_sec,pred_eval_wall_sec,pred_eval_cpu_sec,iter_wall_sec,iter_cpu_sec,total_wall_sec,total_cpu_sec
1,1,1.38461538461538,-1.58974358974359,c1,0.996767629578125,0.994225764167618,0.728975891167483,0.809920628246788,0.0234838333653639,0.0860120241303492,0.267791738410642,0.184305135920831,0.229870396406094,0.178594275860633,0.466047581414927,0.120000000002619,0,0.139999999999418,0.0499999999883585,0,0,0.0400000000008731,0.0100000000093132,0.30000000000291,0.0599999999976717,0.30000000000291,0.0599999999976717
1,2,1.38461538461538,-1.58974358974359,c2,1.24676762957813,0.744225764167618,0.978975891167483,0.559920628246788,0.0234838333653639,0.0860120241303492,0.267791738410642,0.184305135920831,0.229870396406094,0.178594275860633,0.466047581414927,0.120000000002619,0,0.139999999999418,0.0499999999883585,0,0,0.0400000000008731,0.0100000000093132,0.30000000000291,0.0599999999976717,0.30000000000291,0.0599999999976717
2,1,-0.153846153846154,0.358974358974359,c1,0.577867544978868,0.763693672836899,0.664409895747282,0.674404286358767,0.000963951416973613,0.0267810969573544,-0.0865423507684139,0.0892893864781327,0.0879265972677338,0.339442837064863,0.355441350625001,0.120000000002619,0.0100000000093132,0.269999999996799,0.0199999999895226,0,0,0.0599999999976717,0,0.44999999999709,0.0299999999988358,0.75,0.10999999998603
2,2,-0.153846153846154,0.358974358974359,c2,0.827867544978868,0.513693672836899,0.914409895747281,0.424404286358767,0.00096395141697453,0.0267810969573544,-0.0865423507684138,0.0892893864781327,0.0879265972677338,0.339442837064863,0.355441350625001,0.120000000002619,0.0100000000093132,0.269999999996799,0.0199999999895226,0,0,0.0599999999976717,0,0.44999999999709,0.0299999999988358,0.75,0.10999999998603
3,1,-0.153846153846154,-1.69230769230769,c1,0.998494198210215,0.721048725850682,0.904987740344893,0.662288981133125,0.107608360004367,0.00298219520337198,0.0935064578653226,0.0587597447175567,0.0780902210964721,0.154363787591242,0.355441350625001,0.159999999996217,0.130000000014661,0.0500000000029104,0.0300000000006548,0.0100000000020373,0,0.0299999999988358,0,0.25,0.160000000015316,1.20000000000437,0.270000000001346
3,2,-0.153846153846154,-1.69230769230769,c2,1.24849419821022,0.471048725850682,1.15498774034489,0.412288981133125,0.107608360004367,0.00298219520337197,0.0935064578653226,0.0587597447175567,0.0780902210964721,0.154363787591242,0.355441350625001,0.159999999996217,0.130000000014661,0.0500000000029104,0.0300000000006548,0.0100000000020373,0,0.0299999999988358,0,0.25,0.160000000015316,1.20000000000437,0.270000000001346
4,1,-0.153846153846154,-1.38461538461538,c1,0.994003273699549,0.534719686125794,0.984926050903091,0.7605632689419,0.00600778602897969,0.0666256699045546,0.00907722279645817,-0.225843582816106,0.159824466013361,0.163712503630888,0.321041758892377,0.150000000001455,0.0199999999895226,0.0500000000029104,0,0,0,0.0299999999988358,0,0.230000000003201,0.0199999999895226,1.45000000000437,0.289999999990869
4,2,-0.153846153846154,-1.38461538461538,c2,1.24400327369955,0.284719686125794,1.23492605090309,0.5105632689419,0.00600778602897963,0.0666256699045546,0.00907722279645817,-0.225843582816106,0.159824466013361,0.163712503630888,0.321041758892377,0.150000000001455,0.0199999999895226,0.0500000000029104,0,0,0,0.0299999999988358,0,0.230000000003201,0.0199999999895226,1.45000000000437,0.289999999990869
5,1,-0.153846153846154,-0.871794871794872,c1,0.960607127739148,0.283387111719891,0.941131463717655,0.765458483790595,0.0191124761818996,0.101402355142329,0.0194756640214926,-0.482071372070704,0.341154004270219,0.261396075232508,0.23808502272758,0.279999999998836,0,0.140000000006694,0.089999999997417,0.0199999999967986,0,0.120000000002619,0,0.580000000001746,0.089999999997417,2.05000000000291,0.389999999997599
5,2,-0.153846153846154,-0.871794871794872,c2,1.21060712773915,0.0333871117198914,1.19113146371765,0.515458483790595,0.0191124761818995,0.101402355142329,0.0194756640214933,-0.482071372070704,0.341154004270219,0.261396075232508,0.23808502272758,0.279999999998836,0,0.140000000006694,0.089999999997417,0.0199999999967986,0,0.120000000002619,0,0.580000000001746,0.089999999997417,2.05000000000291,0.389999999997599
6,1,-0.153846153846154,0.0512820512820511,c1,0.690050541749205,0.585735633686287,0.660942356872735,0.590748087668176,0.0199130594940039,0.0309872658942831,0.0291081848764699,-0.00501245398188899,0.0208855347276926,0.278485101801424,0.230084320542583,0.389999999999418,0.0100000000093132,0.110000000000582,0.0400000000081491,0,0,0.0800000000017462,0,0.610000000000582,0.0700000000069849,2.67000000000553,0.460000000004584
6,2,-0.153846153846154,0.0512820512820511,c2,0.940050541749205,0.335735633686287,0.910942356872735,0.340748087668176,0.0199130594940039,0.030987265894283,0.0291081848764698,-0.00501245398188904,0.0208855347276926,0.278485101801424,0.230084320542583,0.389999999999418,0.0100000000093132,0.110000000000582,0.0400000000081491,0,0,0.0800000000017462,0,0.610000000000582,0.0700000000069849,2.67000000000553,0.460000000004584
7,1,-0.153846153846154,-0.256410256410256,c1,0.811678569254188,0.399038663949182,0.808869365726877,0.396907077036204,0.00110329024278168,0.00584225785561395,0.00280920352731129,0.00213158691297721,0.00249352032530624,0.314378197665307,0.215094117387552,1.63999999999942,0.150000000006003,0.450000000004366,0.0100000000093132,0.0299999999988358,0,0.389999999999418,0,2.55999999999767,0.180000000004839,5.2300000000032,0.649999999989632
7,2,-0.153846153846154,-0.256410256410256,c2,1.06167856925419,0.149038663949182,1.05886936572688,0.146907077036204,0.00110329024278194,0.00584225785561429,0.00280920352730996,0.00213158691297743,0.00249352032530624,0.314378197665307,0.215094117387552,1.63999999999942,0.150000000006003,0.450000000004366,0.0100000000093132,0.0299999999988358,0,0.389999999999418,0,2.55999999999767,0.180000000004839,5.2300000000032,0.649999999989632
8,1,-0.153846153846154,-0.461538461538462,c1,0.878394327256279,0.306775321806536,0.878520226905615,0.306823207910964,0.000196980248084622,0.000444142108393278,-0.000125899649335848,-4.78861044277412e-05,9.52465240833757e-05,0.328247358959196,0.212477469197489,1.41000000000349,0,0.369999999995343,0.0100000000093132,0.0200000000040745,0,0.279999999998836,0,2.09999999999854,0.0100000000093132,7.33000000000175,0.659999999998945
8,2,-0.153846153846154,-0.461538461538462,c2,1.12839432725628,0.0567753218065362,1.12852022690561,0.0568232079109663,0.000196980248078132,0.000444142108395738,-0.000125899649333183,-4.78861044300727e-05,9.52465240833757e-05,0.328247358959196,0.212477469197489,1.41000000000349,0,0.369999999995343,0.0100000000093132,0.0200000000040745,0,0.279999999998836,0,2.09999999999854,0.0100000000093132,7.33000000000175,0.659999999998945
9,1,-0.153846153846154,-0.0512820512820513,c1,0.731899555976242,0.521071229929907,0.731883733883303,0.521067162157873,2.48310331064645e-05,3.0468908559208e-05,1.58220929384889e-05,4.06777203421083e-06,1.1551740005248e-05,0.33438877018194,0.209667626091048,1.12999999999738,0.0199999999895226,0.340000000003783,0.0800000000162981,0,0,0.0999999999985448,0,1.56999999999971,0.100000000005821,8.91000000000349,0.760000000004766
9,2,-0.153846153846154,-0.0512820512820513,c2,0.981899555976242,0.271071229929907,0.981883733883302,0.271067162157874,2.48310331530279e-05,3.04689085749409e-05,1.58220929400432e-05,4.06777203337816e-06,1.1551740005248e-05,0.33438877018194,0.209667626091048,1.12999999999738,0.0199999999895226,0.340000000003783,0.0800000000162981,0,0,0.0999999999985448,0,1.56999999999971,0.100000000005821,8.91000000000349,0.760000000004766
10,1,-0.153846153846154,0.256410256410256,c1,0.611074439083364,0.709008843848494,0.611093574677933,0.709007939466748,3.72030176256532e-05,5.16604090015748e-05,-1.91355945684535e-05,9.04381746158478e-07,1.35460120368444e-05,0.338707564850392,0.20879921073258,0.260000000002037,0.0299999999988358,0.279999999998836,0.0299999999988358,0,0,0.0900000000037835,0,0.650000000001455,0.0800000000162981,9.59000000000378,0.850000000001273
10,2,-0.153846153846154,0.256410256410256,c2,0.861074439083364,0.459008843848494,0.861093574677848,0.459007939466747,3.72030176216019e-05,5.16604089866374e-05,-1.91355944834104e-05,9.04381747268701e-07,1.35460120368444e-05,0.338707564850392,0.20879921073258,0.260000000002037,0.0299999999988358,0.279999999998836,0.0299999999988358,0,0,0.0900000000037835,0,0.650000000001455,0.0800000000162981,9.59000000000378,0.850000000001273
11,1,-0.153846153846154,0.666666666666667,c1,0.52425598794113,0.888457635301376,0.524421135030688,0.888318021307423,0.000522485119940562,0.000747834287500011,-0.000165147089558171,0.000139613993953125,0.000152914401702711,0.338707564850392,0.198479461015499,0.370000000002619,0.0399999999981446,0.330000000001746,0.0599999999976717,0.0199999999967986,0,0.0400000000008731,0,0.780000000006112,0.0999999999958163,10.3900000000067,0.94999999999709
11,2,-0.153846153846154,0.666666666666667,c2,0.77425598794113,0.638457635301376,0.774421135030681,0.638318021307421,0.000522485119909923,0.000747834287495494,-0.000165147089550954,0.000139613993955345,0.000152914401702711,0.338707564850392,0.198479461015499,0.370000000002619,0.0399999999981446,0.330000000001746,0.0599999999976717,0.0199999999967986,0,0.0400000000008731,0,0.780000000006112,0.0999999999958163,10.3900000000067,0.94999999999709
